run_id,model,problem_id,original_problem_id,sample,label,raw_label,final_label,extraction_mode,code_ran,schema_ok,objective_match,has_build_model,failed_checks,failed_requirement_checks,formulation_violations,flagged_formulation_violations,audit_error,prompt_hash,response_time_sec,prompt_eval_count,eval_count,output_truncated,silent_bug_type,silent_bug_requirements,silent_bug_source,report_categories,total_requirement_count,layer1_requirement_count,canonical_layer1_requirement_count,layer2_active_probe_count,total_diagnostic_requirement_count,failed_requirement_check_count,formulation_violation_count,total_violation_count,error_type,error_detail
p25__gpt-5-nano__s0,gpt-5-nano,25,25,0,silent_bug,contract_failure,silent_bug,recovered_prose_slice,True,True,True,True,"p25.R_capacity_v1.C1,p25.R_flow_v1_1.C1,p25.R_flow_v1_3.C1,p25.R_flow_v1_5.C1,p25.R_flow_v1_7.C1,p25.R_flow_v1_12.C1,p25.R_flow_v1_20.C1,p25.R_depot_balance_v2.C1,p25.R_flow_v2_12.C1,p25.R_flow_v3_3.C1,p25.R_flow_v3_7.C1,p25.R_depot_balance_v4.C1,p25.R_flow_v4_20.C1,p25.R_flow_v5_1.C1,p25.R_flow_v5_5.C1","p25.R_capacity_v1.C1,p25.R_flow_v1_1.C1,p25.R_flow_v1_3.C1,p25.R_flow_v1_5.C1,p25.R_flow_v1_7.C1,p25.R_flow_v1_12.C1,p25.R_flow_v1_20.C1,p25.R_depot_balance_v2.C1,p25.R_flow_v2_12.C1,p25.R_flow_v3_3.C1,p25.R_flow_v3_7.C1,p25.R_depot_balance_v4.C1,p25.R_flow_v4_20.C1,p25.R_flow_v5_1.C1,p25.R_flow_v5_5.C1","R_depot_balance_v1,R_capacity_v1,R_flow_v1_1,R_flow_v1_2,R_flow_v1_3,R_flow_v1_4,R_flow_v1_5,R_flow_v1_6,R_flow_v1_7,R_flow_v1_8,R_flow_v1_9,R_flow_v1_10,R_flow_v1_11,R_flow_v1_12,R_flow_v1_13,R_flow_v1_14,R_flow_v1_15,R_flow_v1_16,R_flow_v1_17,R_flow_v1_18,R_flow_v1_19,R_flow_v1_20,R_depot_balance_v2,R_capacity_v2,R_flow_v2_1,R_flow_v2_2,R_flow_v2_3,R_flow_v2_4,R_flow_v2_5,R_flow_v2_6,R_flow_v2_7,R_flow_v2_8,R_flow_v2_9,R_flow_v2_10,R_flow_v2_11,R_flow_v2_12,R_flow_v2_13,R_flow_v2_14,R_flow_v2_15,R_flow_v2_16,R_flow_v2_17,R_flow_v2_18,R_flow_v2_19,R_flow_v2_20,R_depot_balance_v3,R_capacity_v3,R_flow_v3_1,R_flow_v3_2,R_flow_v3_3,R_flow_v3_4,R_flow_v3_5,R_flow_v3_6,R_flow_v3_7,R_flow_v3_8,R_flow_v3_9,R_flow_v3_10,R_flow_v3_11,R_flow_v3_12,R_flow_v3_13,R_flow_v3_14,R_flow_v3_15,R_flow_v3_16,R_flow_v3_17,R_flow_v3_18,R_flow_v3_19,R_flow_v3_20,R_depot_balance_v4,R_capacity_v4,R_flow_v4_1,R_flow_v4_2,R_flow_v4_3,R_flow_v4_4,R_flow_v4_5,R_flow_v4_6,R_flow_v4_7,R_flow_v4_8,R_flow_v4_9,R_flow_v4_10,R_flow_v4_11,R_flow_v4_12,R_flow_v4_13,R_flow_v4_14,R_flow_v4_15,R_flow_v4_16,R_flow_v4_17,R_flow_v4_18,R_flow_v4_19,R_flow_v4_20,R_depot_balance_v5,R_capacity_v5,R_flow_v5_1,R_flow_v5_2,R_flow_v5_3,R_flow_v5_4,R_flow_v5_5,R_flow_v5_6,R_flow_v5_7,R_flow_v5_8,R_flow_v5_9,R_flow_v5_10,R_flow_v5_11,R_flow_v5_12,R_flow_v5_13,R_flow_v5_14,R_flow_v5_15,R_flow_v5_16,R_flow_v5_17,R_flow_v5_18,R_flow_v5_19,R_flow_v5_20",,,b73d0822752e576d2d955f55e9893dc8727b9f21244be84ce28c6d91a1d10e4b,67.625,70464,12952,False,structural_constraint_error,"R_capacity_v1,R_flow_v1_1,R_flow_v1_3,R_flow_v1_5,R_flow_v1_7,R_flow_v1_12,R_flow_v1_20,R_depot_balance_v2,R_flow_v2_12,R_flow_v3_3,R_flow_v3_7,R_depot_balance_v4,R_flow_v4_20,R_flow_v5_1,R_flow_v5_5 + fviol:R_depot_balance_v1,R_flow_v1_2,R_flow_v1_4,R_flow_v1_6,R_flow_v1_8,R_flow_v1_9,R_flow_v1_10,R_flow_v1_11,R_flow_v1_13,R_flow_v1_14,R_flow_v1_15,R_flow_v1_16,R_flow_v1_17,R_flow_v1_18,R_flow_v1_19,R_capacity_v2,R_flow_v2_1,R_flow_v2_2,R_flow_v2_3,R_flow_v2_4,R_flow_v2_5,R_flow_v2_6,R_flow_v2_7,R_flow_v2_8,R_flow_v2_9,R_flow_v2_10,R_flow_v2_11,R_flow_v2_13,R_flow_v2_14,R_flow_v2_15,R_flow_v2_16,R_flow_v2_17,R_flow_v2_18,R_flow_v2_19,R_flow_v2_20,R_depot_balance_v3,R_capacity_v3,R_flow_v3_1,R_flow_v3_2,R_flow_v3_4,R_flow_v3_5,R_flow_v3_6,R_flow_v3_8,R_flow_v3_9,R_flow_v3_10,R_flow_v3_11,R_flow_v3_12,R_flow_v3_13,R_flow_v3_14,R_flow_v3_15,R_flow_v3_16,R_flow_v3_17,R_flow_v3_18,R_flow_v3_19,R_flow_v3_20,R_capacity_v4,R_flow_v4_1,R_flow_v4_2,R_flow_v4_3,R_flow_v4_4,R_flow_v4_5,R_flow_v4_6,R_flow_v4_7,R_flow_v4_8,R_flow_v4_9,R_flow_v4_10,R_flow_v4_11,R_flow_v4_12,R_flow_v4_13,R_flow_v4_14,R_flow_v4_15,R_flow_v4_16,R_flow_v4_17,R_flow_v4_18,R_flow_v4_19,R_depot_balance_v5,R_capacity_v5,R_flow_v5_2,R_flow_v5_3,R_flow_v5_4,R_flow_v5_6,R_flow_v5_7,R_flow_v5_8,R_flow_v5_9,R_flow_v5_10,R_flow_v5_11,R_flow_v5_12,R_flow_v5_13,R_flow_v5_14,R_flow_v5_15,R_flow_v5_16,R_flow_v5_17,R_flow_v5_18,R_flow_v5_19,R_flow_v5_20",solution_and_formulation,constraint_misspecification,339,337,337,338,675,15,110,125,,
p25__gpt-5-nano__s1,gpt-5-nano,25,25,1,contract_failure,contract_failure,contract_failure,no_code_found,False,False,False,False,,,,,,b73d0822752e576d2d955f55e9893dc8727b9f21244be84ce28c6d91a1d10e4b,86.638,70464,16000,True,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p25__gpt-5-nano__s2,gpt-5-nano,25,25,2,silent_bug,contract_failure,silent_bug,recovered_prose_slice,True,True,True,True,"p25.R_flow_v1_1.C1,p25.R_flow_v1_3.C1,p25.R_flow_v1_8.C1,p25.R_flow_v1_10.C1,p25.R_flow_v1_12.C1,p25.R_flow_v1_13.C1,p25.R_flow_v1_16.C1,p25.R_flow_v1_20.C1,p25.R_flow_v4_1.C1,p25.R_flow_v4_8.C1,p25.R_flow_v4_10.C1,p25.R_flow_v4_13.C1,p25.R_flow_v4_16.C1,p25.R_flow_v4_20.C1,p25.R_flow_v5_3.C1,p25.R_flow_v5_12.C1","p25.R_flow_v1_1.C1,p25.R_flow_v1_3.C1,p25.R_flow_v1_8.C1,p25.R_flow_v1_10.C1,p25.R_flow_v1_12.C1,p25.R_flow_v1_13.C1,p25.R_flow_v1_16.C1,p25.R_flow_v1_20.C1,p25.R_flow_v4_1.C1,p25.R_flow_v4_8.C1,p25.R_flow_v4_10.C1,p25.R_flow_v4_13.C1,p25.R_flow_v4_16.C1,p25.R_flow_v4_20.C1,p25.R_flow_v5_3.C1,p25.R_flow_v5_12.C1","R_flow_v1_1,R_flow_v1_2,R_flow_v1_3,R_flow_v1_4,R_flow_v1_5,R_flow_v1_6,R_flow_v1_7,R_flow_v1_8,R_flow_v1_9,R_flow_v1_10,R_flow_v1_11,R_flow_v1_12,R_flow_v1_13,R_flow_v1_14,R_flow_v1_15,R_flow_v1_16,R_flow_v1_17,R_flow_v1_18,R_flow_v1_19,R_flow_v1_20,R_flow_v2_1,R_flow_v2_2,R_flow_v2_3,R_flow_v2_4,R_flow_v2_5,R_flow_v2_6,R_flow_v2_7,R_flow_v2_8,R_flow_v2_9,R_flow_v2_10,R_flow_v2_11,R_flow_v2_12,R_flow_v2_13,R_flow_v2_14,R_flow_v2_15,R_flow_v2_16,R_flow_v2_17,R_flow_v2_18,R_flow_v2_19,R_flow_v2_20,R_flow_v3_1,R_flow_v3_2,R_flow_v3_3,R_flow_v3_4,R_flow_v3_5,R_flow_v3_6,R_flow_v3_7,R_flow_v3_8,R_flow_v3_9,R_flow_v3_10,R_flow_v3_11,R_flow_v3_12,R_flow_v3_13,R_flow_v3_14,R_flow_v3_15,R_flow_v3_16,R_flow_v3_17,R_flow_v3_18,R_flow_v3_19,R_flow_v3_20,R_flow_v4_1,R_flow_v4_2,R_flow_v4_3,R_flow_v4_4,R_flow_v4_5,R_flow_v4_6,R_flow_v4_7,R_flow_v4_8,R_flow_v4_9,R_flow_v4_10,R_flow_v4_11,R_flow_v4_12,R_flow_v4_13,R_flow_v4_14,R_flow_v4_15,R_flow_v4_16,R_flow_v4_17,R_flow_v4_18,R_flow_v4_19,R_flow_v4_20,R_flow_v5_1,R_flow_v5_2,R_flow_v5_3,R_flow_v5_4,R_flow_v5_5,R_flow_v5_6,R_flow_v5_7,R_flow_v5_8,R_flow_v5_9,R_flow_v5_10,R_flow_v5_11,R_flow_v5_12,R_flow_v5_13,R_flow_v5_14,R_flow_v5_15,R_flow_v5_16,R_flow_v5_17,R_flow_v5_18,R_flow_v5_19,R_flow_v5_20",,,b73d0822752e576d2d955f55e9893dc8727b9f21244be84ce28c6d91a1d10e4b,84.772,70464,15119,False,structural_constraint_error,"R_flow_v1_1,R_flow_v1_3,R_flow_v1_8,R_flow_v1_10,R_flow_v1_12,R_flow_v1_13,R_flow_v1_16,R_flow_v1_20,R_flow_v4_1,R_flow_v4_8,R_flow_v4_10,R_flow_v4_13,R_flow_v4_16,R_flow_v4_20,R_flow_v5_3,R_flow_v5_12 + fviol:R_flow_v1_2,R_flow_v1_4,R_flow_v1_5,R_flow_v1_6,R_flow_v1_7,R_flow_v1_9,R_flow_v1_11,R_flow_v1_14,R_flow_v1_15,R_flow_v1_17,R_flow_v1_18,R_flow_v1_19,R_flow_v2_1,R_flow_v2_2,R_flow_v2_3,R_flow_v2_4,R_flow_v2_5,R_flow_v2_6,R_flow_v2_7,R_flow_v2_8,R_flow_v2_9,R_flow_v2_10,R_flow_v2_11,R_flow_v2_12,R_flow_v2_13,R_flow_v2_14,R_flow_v2_15,R_flow_v2_16,R_flow_v2_17,R_flow_v2_18,R_flow_v2_19,R_flow_v2_20,R_flow_v3_1,R_flow_v3_2,R_flow_v3_3,R_flow_v3_4,R_flow_v3_5,R_flow_v3_6,R_flow_v3_7,R_flow_v3_8,R_flow_v3_9,R_flow_v3_10,R_flow_v3_11,R_flow_v3_12,R_flow_v3_13,R_flow_v3_14,R_flow_v3_15,R_flow_v3_16,R_flow_v3_17,R_flow_v3_18,R_flow_v3_19,R_flow_v3_20,R_flow_v4_2,R_flow_v4_3,R_flow_v4_4,R_flow_v4_5,R_flow_v4_6,R_flow_v4_7,R_flow_v4_9,R_flow_v4_11,R_flow_v4_12,R_flow_v4_14,R_flow_v4_15,R_flow_v4_17,R_flow_v4_18,R_flow_v4_19,R_flow_v5_1,R_flow_v5_2,R_flow_v5_4,R_flow_v5_5,R_flow_v5_6,R_flow_v5_7,R_flow_v5_8,R_flow_v5_9,R_flow_v5_10,R_flow_v5_11,R_flow_v5_13,R_flow_v5_14,R_flow_v5_15,R_flow_v5_16,R_flow_v5_17,R_flow_v5_18,R_flow_v5_19,R_flow_v5_20",solution_and_formulation,constraint_misspecification,339,337,337,338,675,16,100,116,,
p25__gpt-5-nano__s3,gpt-5-nano,25,25,3,contract_failure,contract_failure,contract_failure,no_code_found,False,False,False,False,,,,,,b73d0822752e576d2d955f55e9893dc8727b9f21244be84ce28c6d91a1d10e4b,93.732,70464,16000,True,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p25__gpt-5-nano__s4,gpt-5-nano,25,25,4,code_failure,code_failure,code_failure,recovered_prose_slice,False,False,False,False,,,,,,b73d0822752e576d2d955f55e9893dc8727b9f21244be84ce28c6d91a1d10e4b,95.031,70464,16000,True,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p25__gpt-5-nano__s4\execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 995, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1133, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 1063, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p25__gpt-5-nano__s4\generated_model.py"", line 47
    for i in range(1
                  ^
SyntaxError: '(' was never closed"
p25__gpt-5-nano__s5,gpt-5-nano,25,25,5,code_failure,code_failure,code_failure,recovered_prose_slice,False,False,False,False,,,,,,b73d0822752e576d2d955f55e9893dc8727b9f21244be84ce28c6d91a1d10e4b,80.21,70464,12812,False,,,none,,,,,,,0,0,0,runtime_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p25__gpt-5-nano__s5\execute_generated.py"", line 48, in <module>
    result = module.solve(data)
             ^^^^^^^^^^^^^^^^^^
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p25__gpt-5-nano__s5\generated_model.py"", line 122, in solve
    model, variables = build_model(data)
                       ^^^^^^^^^^^^^^^^^
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p25__gpt-5-nano__s5\generated_model.py"", line 93, in build_model
    cap_expr += demand_i * quicksum(x[(v, i, j)] for (a, b) in arc_set if a == i)
                           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""src/gurobipy/_helpers.pyx"", line 41, in gurobipy._helpers.quicksum
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p25__gpt-5-nano__s5\generated_model.py"", line 93, in <genexpr>
    cap_expr += demand_i * quicksum(x[(v, i, j)] for (a, b) in arc_set if a == i)
                                    ~^^^^^^^^^^^
KeyError: (1, 1, 8)"
p25__gpt-5-nano__s6,gpt-5-nano,25,25,6,code_failure,code_failure,code_failure,recovered_prose_slice,False,False,False,False,,,,,,b73d0822752e576d2d955f55e9893dc8727b9f21244be84ce28c6d91a1d10e4b,104.635,70464,15361,False,,,none,,,,,,,0,0,0,runtime_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p25__gpt-5-nano__s6\execute_generated.py"", line 48, in <module>
    result = module.solve(data)
             ^^^^^^^^^^^^^^^^^^
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p25__gpt-5-nano__s6\generated_model.py"", line 149, in solve
    model, variables = build_model(data)
                       ^^^^^^^^^^^^^^^^^
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p25__gpt-5-nano__s6\generated_model.py"", line 132, in build_model
    t_j = variables[t_key(k, j)]
          ~~~~~~~~~^^^^^^^^^^^^^
KeyError: 't_v1_0'"
p25__gpt-5-nano__s7,gpt-5-nano,25,25,7,code_failure,code_failure,code_failure,recovered_prose_slice,False,False,False,False,,,,,,b73d0822752e576d2d955f55e9893dc8727b9f21244be84ce28c6d91a1d10e4b,85.497,70464,12783,False,,,none,,,,,,,0,0,0,runtime_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p25__gpt-5-nano__s7\execute_generated.py"", line 48, in <module>
    result = module.solve(data)
             ^^^^^^^^^^^^^^^^^^
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p25__gpt-5-nano__s7\generated_model.py"", line 133, in solve
    model, variables = build_model(data)
                       ^^^^^^^^^^^^^^^^^
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p25__gpt-5-nano__s7\generated_model.py"", line 117, in build_model
    ti = variables[f""t_v{v}_{i}""]
         ~~~~~~~~~^^^^^^^^^^^^^^^
KeyError: 't_v1_0'"
p25__gpt-5-nano__s8,gpt-5-nano,25,25,8,code_failure,code_failure,code_failure,recovered_prose_slice,False,False,False,False,,,,,,b73d0822752e576d2d955f55e9893dc8727b9f21244be84ce28c6d91a1d10e4b,107.642,70464,16000,True,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p25__gpt-5-nano__s8\execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 995, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1133, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 1063, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p25__gpt-5-nano__s8\generated_model.py"", line 46
    for j in customers:
                       ^
IndentationError: expected an indented block after 'for' statement on line 46"
p25__gpt-5-nano__s9,gpt-5-nano,25,25,9,loud_bug,contract_failure,loud_bug,recovered_prose_slice,True,True,False,True,"p25.R_depot_balance_v1.C1,p25.R_flow_v1_1.C1,p25.R_flow_v1_3.C1,p25.R_flow_v1_6.C1,p25.R_flow_v1_8.C1,p25.R_flow_v1_9.C1,p25.R_flow_v1_11.C1,p25.R_flow_v1_14.C1,p25.R_flow_v1_16.C1,p25.R_depot_balance_v2.C1,p25.R_flow_v2_17.C1,p25.R_flow_v3_15.C1,p25.R_flow_v3_19.C1,p25.R_depot_balance_v4.C1,p25.R_flow_v4_12.C1,p25.R_flow_v4_14.C1,p25.R_flow_v4_15.C1,p25.R_flow_v4_16.C1,p25.R_flow_v4_18.C1,p25.R_flow_v4_19.C1,p25.R_flow_v4_20.C1,p25.R_flow_v5_17.C1,p25.R_flow_v5_18.C1,p25.obj.C2","p25.R_depot_balance_v1.C1,p25.R_flow_v1_1.C1,p25.R_flow_v1_3.C1,p25.R_flow_v1_6.C1,p25.R_flow_v1_8.C1,p25.R_flow_v1_9.C1,p25.R_flow_v1_11.C1,p25.R_flow_v1_14.C1,p25.R_flow_v1_16.C1,p25.R_depot_balance_v2.C1,p25.R_flow_v2_17.C1,p25.R_flow_v3_15.C1,p25.R_flow_v3_19.C1,p25.R_depot_balance_v4.C1,p25.R_flow_v4_12.C1,p25.R_flow_v4_14.C1,p25.R_flow_v4_15.C1,p25.R_flow_v4_16.C1,p25.R_flow_v4_18.C1,p25.R_flow_v4_19.C1,p25.R_flow_v4_20.C1,p25.R_flow_v5_17.C1,p25.R_flow_v5_18.C1",,,,b73d0822752e576d2d955f55e9893dc8727b9f21244be84ce28c6d91a1d10e4b,85.184,70464,12598,False,,,none,,339,337,337,338,675,23,0,23,,
p26__gpt-5-nano__s0,gpt-5-nano,26,26,0,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,d5839693463bfdbcb0d4963266969ce73cd2aa77362b984445e7e478daf0f78d,56.421,4493,8649,False,,,none,,56,84,55,85,169,0,0,0,,
p26__gpt-5-nano__s1,gpt-5-nano,26,26,1,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,d5839693463bfdbcb0d4963266969ce73cd2aa77362b984445e7e478daf0f78d,53.895,4493,6625,False,,,none,,56,84,55,85,169,0,0,0,,
p26__gpt-5-nano__s2,gpt-5-nano,26,26,2,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,d5839693463bfdbcb0d4963266969ce73cd2aa77362b984445e7e478daf0f78d,89.778,4493,10509,False,,,none,,56,84,55,85,169,0,0,0,,
p26__gpt-5-nano__s3,gpt-5-nano,26,26,3,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,d5839693463bfdbcb0d4963266969ce73cd2aa77362b984445e7e478daf0f78d,73.12,4493,8755,False,,,none,,56,84,55,85,169,0,0,0,,
p26__gpt-5-nano__s4,gpt-5-nano,26,26,4,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,d5839693463bfdbcb0d4963266969ce73cd2aa77362b984445e7e478daf0f78d,68.479,4493,8750,False,,,none,,56,84,55,85,169,0,0,0,,
p26__gpt-5-nano__s5,gpt-5-nano,26,26,5,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,d5839693463bfdbcb0d4963266969ce73cd2aa77362b984445e7e478daf0f78d,62.963,4493,8269,False,,,none,,56,84,55,85,169,0,0,0,,
p26__gpt-5-nano__s6,gpt-5-nano,26,26,6,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,d5839693463bfdbcb0d4963266969ce73cd2aa77362b984445e7e478daf0f78d,61.889,4493,7546,False,,,none,,56,84,55,85,169,0,0,0,,
p26__gpt-5-nano__s7,gpt-5-nano,26,26,7,code_failure,code_failure,code_failure,recovered_prose_slice,False,False,False,False,,,,,,d5839693463bfdbcb0d4963266969ce73cd2aa77362b984445e7e478daf0f78d,68.767,4493,8105,False,,,none,,,,,,,0,0,0,runtime_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p26__gpt-5-nano__s7\execute_generated.py"", line 48, in <module>
    result = module.solve(data)
             ^^^^^^^^^^^^^^^^^^
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p26__gpt-5-nano__s7\generated_model.py"", line 88, in solve
    solution[h_key] = float(variables[h_key].X)
                            ^^^^^^^^^^^^^^^^^^
  File ""src/gurobipy/var.pxi"", line 128, in gurobipy._core.Var.__getattr__
  File ""src/gurobipy/var.pxi"", line 156, in gurobipy._core.Var.getAttr
  File ""src/gurobipy/_attrutil.pyx"", line 119, in gurobipy._attrutil._getattr
AttributeError: Unable to retrieve attribute 'X'. Did you mean: 'Xn'?"
p26__gpt-5-nano__s8,gpt-5-nano,26,26,8,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,d5839693463bfdbcb0d4963266969ce73cd2aa77362b984445e7e478daf0f78d,76.028,4493,10754,False,,,none,,56,84,55,85,169,0,0,0,,
p26__gpt-5-nano__s9,gpt-5-nano,26,26,9,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,d5839693463bfdbcb0d4963266969ce73cd2aa77362b984445e7e478daf0f78d,87.871,4493,10494,False,,,none,,56,84,55,85,169,0,0,0,,
p27__gpt-5-nano__s0,gpt-5-nano,27,27,0,silent_bug,contract_failure,silent_bug,recovered_prose_slice,True,True,True,True,p27.R_u_ub_5.C1,p27.R_u_ub_5.C1,"R_u_ub_2,R_u_ub_3,R_u_ub_4,R_u_ub_5,R_u_ub_6,R_u_ub_7",,,4861c12f543fcce191f450127793fa1e6d0c5dda0aad28ad310e8e65874aff8c,66.066,3652,6630,False,domain_relaxation,"R_u_ub_5 + fviol:R_u_ub_2,R_u_ub_3,R_u_ub_4,R_u_ub_6,R_u_ub_7",solution_and_formulation,domain_or_bound_error,59,58,58,59,117,1,6,7,,
p27__gpt-5-nano__s1,gpt-5-nano,27,27,1,silent_bug,contract_failure,silent_bug,recovered_prose_slice,True,True,True,True,p27.R_u_ub_5.C1,p27.R_u_ub_5.C1,"R_u_ub_2,R_u_ub_3,R_u_ub_4,R_u_ub_5,R_u_ub_6,R_u_ub_7",,,4861c12f543fcce191f450127793fa1e6d0c5dda0aad28ad310e8e65874aff8c,46.311,3652,4965,False,domain_relaxation,"R_u_ub_5 + fviol:R_u_ub_2,R_u_ub_3,R_u_ub_4,R_u_ub_6,R_u_ub_7",solution_and_formulation,domain_or_bound_error,59,58,58,59,117,1,6,7,,
p27__gpt-5-nano__s2,gpt-5-nano,27,27,2,silent_bug,contract_failure,silent_bug,recovered_prose_slice,True,True,True,True,p27.R_u_ub_5.C1,p27.R_u_ub_5.C1,"R_u_ub_2,R_u_ub_3,R_u_ub_4,R_u_ub_5,R_u_ub_6,R_u_ub_7",,,4861c12f543fcce191f450127793fa1e6d0c5dda0aad28ad310e8e65874aff8c,49.53,3652,5487,False,domain_relaxation,"R_u_ub_5 + fviol:R_u_ub_2,R_u_ub_3,R_u_ub_4,R_u_ub_6,R_u_ub_7",solution_and_formulation,domain_or_bound_error,59,58,58,59,117,1,6,7,,
p27__gpt-5-nano__s3,gpt-5-nano,27,27,3,silent_bug,contract_failure,silent_bug,recovered_prose_slice,True,True,True,True,p27.R_u_ub_5.C1,p27.R_u_ub_5.C1,"R_u_ub_2,R_u_ub_3,R_u_ub_4,R_u_ub_5,R_u_ub_6,R_u_ub_7",,,4861c12f543fcce191f450127793fa1e6d0c5dda0aad28ad310e8e65874aff8c,46.385,3652,5060,False,domain_relaxation,"R_u_ub_5 + fviol:R_u_ub_2,R_u_ub_3,R_u_ub_4,R_u_ub_6,R_u_ub_7",solution_and_formulation,domain_or_bound_error,59,58,58,59,117,1,6,7,,
p27__gpt-5-nano__s4,gpt-5-nano,27,27,4,silent_bug,contract_failure,silent_bug,recovered_prose_slice,True,True,True,True,p27.R_u_ub_5.C1,p27.R_u_ub_5.C1,"R_u_ub_2,R_u_ub_3,R_u_ub_4,R_u_ub_5,R_u_ub_6,R_u_ub_7",,,4861c12f543fcce191f450127793fa1e6d0c5dda0aad28ad310e8e65874aff8c,36.001,3652,4125,False,domain_relaxation,"R_u_ub_5 + fviol:R_u_ub_2,R_u_ub_3,R_u_ub_4,R_u_ub_6,R_u_ub_7",solution_and_formulation,domain_or_bound_error,59,58,58,59,117,1,6,7,,
p27__gpt-5-nano__s5,gpt-5-nano,27,27,5,silent_bug,contract_failure,silent_bug,recovered_prose_slice,True,True,True,True,p27.R_u_ub_5.C1,p27.R_u_ub_5.C1,"R_u_ub_2,R_u_ub_3,R_u_ub_4,R_u_ub_5,R_u_ub_6,R_u_ub_7",,,4861c12f543fcce191f450127793fa1e6d0c5dda0aad28ad310e8e65874aff8c,59.47,3652,6606,False,domain_relaxation,"R_u_ub_5 + fviol:R_u_ub_2,R_u_ub_3,R_u_ub_4,R_u_ub_6,R_u_ub_7",solution_and_formulation,domain_or_bound_error,59,58,58,59,117,1,6,7,,
p27__gpt-5-nano__s6,gpt-5-nano,27,27,6,silent_bug,contract_failure,silent_bug,recovered_prose_slice,True,True,True,True,p27.R_u_ub_5.C1,p27.R_u_ub_5.C1,"R_u_ub_2,R_u_ub_3,R_u_ub_4,R_u_ub_5,R_u_ub_6,R_u_ub_7",,,4861c12f543fcce191f450127793fa1e6d0c5dda0aad28ad310e8e65874aff8c,48.032,3652,5008,False,domain_relaxation,"R_u_ub_5 + fviol:R_u_ub_2,R_u_ub_3,R_u_ub_4,R_u_ub_6,R_u_ub_7",solution_and_formulation,domain_or_bound_error,59,58,58,59,117,1,6,7,,
